"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Hablitzia tamnoides",40.9647002008041,39.0038574889086,2457.27840199901
"Halerpestes cymbalaria",-90.1051286429556,31.9597242981537,8400.62513869851
"Halocharis hispida",65.5632536512825,38.2044261421329,3544.3585784497
"Halostachys caspica",70.3952760763931,39.9070324842972,3648.45150565483
"Halothamnus glaucus",56.1004810430922,39.6029571618875,2955.53099023935
"Halothamnus subaphyllus",65.5632536512825,38.2044261421329,3544.3585784497
"Haloxylon salicornicum",44.8037543307696,28.5082959728077,3674.14576295687
"Hasteola suaveolens",-82.0850461031549,40.315971456746,7239.20738588403
"Heberdenia excelsa",-16.3111765771485,30.5537818391619,4616.04111359769
"Hedera azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Hedera canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Hedera colchica",41.2733422374216,41.4835691037231,2204.58125031968
"Hedychium coronarium",99.2007082719319,23.7514652570256,6692.28992577174
"Hedychium gardnerianum",93.1256055691381,22.4024224801648,6476.19259986439
"Hedysarum pestalozzae",35.441648478726,39.0283978298971,2339.90609916532
"Hedysarum syriacum",42.950527440899,34.9722573550368,2936.89077755816
"Helenium autumnale",-94.4157722265285,41.4041865630429,7646.67580671644
"Helianthemum canariense",-11.6897205197008,28.3310090879703,4595.62051518565
"Helianthemum virgatum",17.6530927052415,29.8845615095304,3392.76616011317
"Helianthus annuus",-108.831205165114,29.096130742707,9419.98490770096
"Helianthus atrorubens",-83.0202879727236,34.5881072279252,7827.26273493743
"Helianthus debilis",-80.5265607242438,37.7160791868343,7414.25103931255
"Helianthus debilis subsp. cucumerifolius",-79.6179098338991,38.294385533079,7317.65599148705
"Helianthus decapetalus",-81.2988547870844,40.0187434492398,7232.01583043651
"Helianthus maximiliani",-91.6528200748558,41.5118210990241,7528.2577206911
"Helianthus pauciflorus",-88.7174316378063,43.2987435989903,7237.19205176135
"Helianthus petiolaris",-94.7197438630704,40.772604119966,7720.73807800103
"Helianthus salicifolius",-97.5118743070969,37.1243874959507,8190.95444124269
"Helianthus strumosus",-83.4919712309659,39.6483296021586,7365.02647042537
"Helianthus tuberosus",-86.5756722038347,41.0839581984162,7361.3470659056
"Helianthus × doronicoides",-87.7067014730762,39.4845051457544,7563.25406483957
"Helianthus × laetiflorus",-84.1062633326727,40.8357158151446,7279.03242303371
"Helichrysum foetidum",29.7351129532185,0.442802225599305,6557.42168895033
"Helichrysum melaleucum",-16.9468844916308,32.7675103174201,4444.04826794806
"Helichrysum pallasii",42.2898502149542,35.376018230709,2876.70104425626
"Helichrysum plicatum subsp. polyphyllum",40.4988006317659,40.0358797736949,2335.95689572574
"Heliconia bihai",-71.6928137640622,12.0465322958451,9410.94688960685
"Heliconia bourgaeana",-93.1335866940944,17.6705560833749,9953.86025429116
"Heliophila africana",22.5448099108385,-30.9647161334435,10045.724231888
"Heliophila amplexicaulis",22.5448099108385,-30.9647161334435,10045.724231888
"Heliophila coronopifolia",22.5448099108385,-30.9647161334435,10045.724231888
"Heliophila crithmifolia",19.8142668967149,-26.6567684650671,9585.84084396714
"Heliopsis helianthoides",-85.2399256291379,40.9992796532281,7312.48478854619
"Heliotropium bovei",37.5462397432829,33.6335309448679,2962.86856838248
"Heliotropium circinatum",44.4727124056012,34.9689369908841,2979.41710400994
"Heliotropium crispum",15.4620273205523,23.7627430253649,4099.65867734393
"Heliotropium messerschmidioides",-15.6754686626662,28.3400533609037,4792.15433787276
"Heliotropium rotundifolium",34.5125737400741,30.6181050536096,3251.12906714006
"Hemerocallis fulva",120.278583960355,31.5068269550729,7155.60484694294
"Heptapleurum actinophyllum",139.601636189884,-15.8864420531872,12718.5867307755
"Heptapleurum arboricola",115.351759600877,21.4790492998883,7813.01605911737
"Heptaptera anisopetala",41.6366297009839,34.2425495333522,2981.40213200191
"Heracleum asperum",44.1891891167694,42.7111547406361,2169.85350874056
"Heracleum mantegazzianum",44.1891891167694,42.7111547406361,2169.85350874056
"Heracleum pastinacifolium",45.0721531383705,37.6106933937788,2721.3225560306
"Heracleum persicum",44.8302533151529,35.8943592319219,2892.77438609471
"Heracleum trachyloma",40.4988006317659,40.0358797736949,2335.95689572574
"Herniaria hemistemon",28.0573731180278,29.4583916096453,3344.98831141817
"Hesperis bicuspidata",36.735553255614,35.1114448413353,2788.13995726893
"Hesperis breviscapa",35.441648478726,39.0283978298971,2339.90609916532
"Hesperis isatidea",35.441648478726,39.0283978298971,2339.90609916532
"Hesperis microcalyx",35.441648478726,39.0283978298971,2339.90609916532
"Hesperis pendula",36.735553255614,35.1114448413353,2788.13995726893
"Hesperis thyrsoidea",44.8302533151529,35.8943592319219,2892.77438609471
"Hesperocyparis arizonica",-106.331488694203,30.981636176623,9138.85987868718
"Hesperocyparis goveniana",-119.657166648558,37.374147582182,8862.26309084826
"Hesperocyparis lusitanica",-94.5777601715445,18.6188890476184,9924.77757425774
"Hesperocyparis macrocarpa",-119.657166648558,37.374147582182,8862.26309084826
"Heuchera glabra",-123.696479177557,53.3208497776271,7239.10394972492
"Heuchera sanguinea",-108.071401756117,30.8335756564753,9213.90193707733
"Heuchera villosa",-83.9166104516082,36.9970193987251,7637.11793406712
"Hibiscus calyphyllus",33.0809705672091,-10.8625158378357,7818.52586730409
"Hibiscus cannabinus",17.04753819968,1.11135298918536,6554.03300510101
"Hibiscus moscheutos subsp. moscheutos",-82.8648684932608,38.4581325498789,7450.33913138035
"Hibiscus mutabilis",113.375947911784,26.8992317363674,7201.03726743752
"Hibiscus syriacus",113.375947911784,26.8992317363674,7201.03726743752
"Hibiscus × rosa-sinensis",-6.99107429282004,8.04913182414682,6435.4568737221
"Hieracium albiflorum",-111.564197152799,46.1738119917239,7725.12499444599
"Hieracium jankae subsp. patentissimum",35.441648478726,39.0283978298971,2339.90609916532
"Hirtellina lobelii",35.6816901174921,36.3514892771204,2636.25787674001
"Hordeum aegiceras",100.254769206038,36.1551942632735,5638.9088217841
"Hordeum brachyantherum",-84.5495234049009,44.7229401962739,6929.7257883568
"Hordeum jubatum",-44.6229844796858,45.6648981683823,4890.20452770169
"Hordeum pusillum",-91.6593904774827,35.2578750258479,8142.29509270225
"Hordeum vulgare subsp. distichon",43.7576305864978,33.1180925088085,3155.3166642926
"Hormuzakia limbata",35.441648478726,39.0283978298971,2339.90609916532
"Hosta sieboldiana",138.214120033694,37.9061166876332,7454.27427897015
"Hosta ventricosa",109.583510487924,28.4712839720955,6845.86881779974
"Howea belmoreana",166.107222937898,-29.5663445856491,15424.6791472862
"Howea forsteriana",166.107222937898,-29.5663445856491,15424.6791472862
"Hoya carnosa",116.934802528084,26.0188518944287,7479.16108261506
"Humulus scandens",118.472484862947,34.2230536899709,6811.8016754836
"Hyacinthella lineata",35.441648478726,39.0283978298971,2339.90609916532
"Hyacinthoides cedretorum",-1.82512598571423,30.1860978507836,3965.59993963816
"Hyacinthoides lingulata",1.96988692737399,31.5111674312083,3678.46939235101
"Hyacinthus orientalis",38.4910725883349,34.6131067582036,2873.39308568604
"Hyacinthus transcaspicus",56.7824130348671,35.9684730422052,3333.41701730831
"Hydrangea arborescens",-83.1914434416345,37.1565321492972,7589.17785557683
"Hydrangea macrophylla",139.761348038465,31.4231047277272,8146.57792884319
"Hydrangea xanthoneura",100.592105313756,24.9539477163557,6660.23970939094
"Hydrocotyle moschata",-2.06158799731452,-38.9878544371763,11272.0710187273
"Hydrocotyle novae-zeelandiae",99.2945138098098,-46.4598361962528,13404.1917368248
"Hydrocotyle ranunculoides",-82.0663195569452,16.074582190906,9572.72667490117
"Hydrocotyle umbellata",-81.1124110146209,21.8304104917932,8965.81442546231
"Hydrocotyle verticillata",-57.0913509223649,12.7836236276387,8526.36128049163
"Hylotelephium cauticola",138.214120033694,37.9061166876332,7454.27427897015
"Hylotelephium erythrostictum",122.183094537802,38.9673132181441,6578.77555505816
"Hylotelephium ewersii",86.0935272278444,46.2300430189522,4015.69860474855
"Hylotelephium pallescens",121.643205206244,48.9757324124285,5679.15641257601
"Hylotelephium populifolium",91.7562690009412,57.8844399465012,3544.64779041778
"Hylotelephium spectabile",121.10165588811,39.9898337912221,6432.17630146431
"Hymenoxys hoopesii",-112.672759504733,39.4961877766267,8453.62323861715
"Hyophorbe verschaffeltii",63.4135137772029,-19.7177949832536,9351.3875311607
"Hyparrhenia rufa",25.5120607978791,0.440986734563626,6560.48201404053
"Hypericum adenotrichum",35.441648478726,39.0283978298971,2339.90609916532
"Hypericum bupleuroides",41.2733422374216,41.4835691037231,2204.58125031968
"Hypericum canariense",-16.3111765771485,30.5537818391619,4616.04111359769
"Hypericum coadunatum",-15.6754686626662,28.3400533609037,4792.15433787276
"Hypericum erectum",128.276765204668,35.0754732689156,7242.58922621005
"Hypericum foliosum",-27.0828576857216,38.2783601302234,4511.92386546028
"Hypericum glandulosum",-16.3111765771485,30.5537818391619,4616.04111359769
"Hypericum grandifolium",-16.3111765771485,30.5537818391619,4616.04111359769
"Hypericum hircinum subsp. metroi",-6.27937770867659,31.9475329847619,3989.98862149302
"Hypericum hookerianum",92.2464401735932,23.6053780392742,6315.38092523724
"Hypericum kotschyanum",35.441648478726,39.0283978298971,2339.90609916532
"Hypericum lanuginosum",35.4386034913749,34.0186827539001,2888.51021059875
"Hypericum lysimachioides",44.4727124056012,34.9689369908841,2979.41710400994
"Hypericum oblongifolium",76.9484335192873,28.2788794778781,5048.45012906269
"Hypericum patulum",104.678088301968,28.6410152979675,6554.93866652868
"Hypericum polyphyllum",36.9128105127592,37.0053081386959,2584.64488598099
"Hypericum przewalskii",106.161403300369,32.5810667061671,6284.3087832559
"Hypericum pseudopetiolatum",138.214120033694,37.9061166876332,7454.27427897015
"Hypericum reflexum",-15.6754686626662,28.3400533609037,4792.15433787276
"Hypericum russeggeri",36.9128105127592,37.0053081386959,2584.64488598099
"Hypericum thymifolium",36.735553255614,35.1114448413353,2788.13995726893
"Hypericum xylosteifolium",41.2733422374216,41.4835691037231,2204.58125031968
"Ibicella lutea",-54.5144248182984,-24.932720880698,11966.9427558304
"Ilex canariensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Ilex crenata",111.948603172402,30.8668301539614,6760.17451495911
"Ilex perado subsp. azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Ilex perado subsp. platyphylla",-15.6754686626662,28.3400533609037,4792.15433787276
"Impatiens balfourii",72.7452565134914,31.4372508450588,4534.3239985662
"Impatiens balsamina",79.5421266735714,14.7954296397773,6476.12944709491
"Impatiens brachycentra",73.135361909455,38.0152714444732,3960.66966777667
"Impatiens capensis",-85.5767929075634,41.9307303673187,7237.9807622005
"Impatiens firmula",46.6869424107267,-19.4688379104024,8919.07941331879
"Impatiens glandulifera",76.4711545413078,30.3799937029876,4827.82799159397
"Impatiens hawkeri",149.939793889077,-6.15199979009158,12335.7679376262
"Impatiens pallida",-81.9188833834949,41.2578959412382,7142.92457551695
"Impatiens parviflora",79.455624241858,43.1600270131148,3880.06367954669
"Impatiens scabrida",79.3714371950376,30.7303914580567,4950.96601594895
"Impatiens sodenii",36.343470370175,-2.88006577023415,6960.26168864266
"Impatiens textorii",131.904405172336,46.8780991370892,6337.47217555388
"Impatiens uniflora",120.960822759505,23.7551272649111,7910.63621788845
"Impatiens walleriana",34.4772767538087,-11.084148364411,7851.00017152268
"Incarvillea delavayi",104.678088301968,28.6410152979675,6554.93866652868
"Incarvillea mairei",96.2660757627612,32.0859169115866,5770.82702433708
"Incarvillea olgae",68.6901547143355,38.943504650991,3641.33702234205
"Indigofera heterantha",83.2289648881142,28.9261999366177,5326.12792147344
"Indigofera tinctoria",30.7233192329286,6.83159501661428,5853.50549916531
"Inula aucheriana",45.0721531383705,37.6106933937788,2721.3225560306
"Inula grandiflora",41.2733422374216,41.4835691037231,2204.58125031968
"Inula magnifica",44.1891891167694,42.7111547406361,2169.85350874056
"Inula peacockiana",60.1132521354991,37.485267178364,3341.138137783
"Inula royleana",72.7452565134914,31.4372508450588,4534.3239985662
"Ipomoea alba",-74.213904689954,5.27015029460054,10198.8819964683
"Ipomoea argentea",-59.1927255233998,-13.1207020770122,11107.90074358
"Ipomoea batatas",-86.5926573358009,13.2269270579317,10079.5934011607
"Ipomoea cairica",44.4139034547043,5.09838662309818,6197.86138612367
"Ipomoea hederacea",-100.876319943796,22.2152469178692,9831.59236845008
"Ipomoea hederifolia",-77.2829639365943,11.7037709041133,9746.05637729507
"Ipomoea indica",-74.2158449068895,7.35993246599415,9998.28835164153
"Ipomoea lobata",-100.731450404404,18.877333232267,10165.2842802533
"Ipomoea nil",-73.362245103788,5.01904831659646,10176.076516812
"Ipomoea pes-caprae",7.79585318864561,5.20943108478991,6275.68844653305
"Ipomoea purpurea",-76.4877705086978,-0.0855100141296309,10838.5577270154
"Ipomoea tricolor",-97.8763026562557,20.3789796526853,9892.64089470987
"Ipomopsis rubra",-85.7537875168767,36.762518178227,7741.51563800636
"Iresine diffusa f. herbstii",-74.3558058106132,-9.24805436833457,11595.6203689292
"Iris bismarckiana",37.382505644058,33.1529683470544,3012.53344486727
"Iris bucharica",66.7296897758701,38.096029081876,3614.0817506091
"Iris caucasica",42.3659323912083,36.6621510211476,2742.14509672073
"Iris crocea",76.6421132285291,33.3897748285591,4561.69595603185
"Iris decora",86.8482398563688,29.2667044672327,5494.62365632629
"Iris gracilipes",138.214120033694,37.9061166876332,7454.27427897015
"Iris iberica",45.0721531383705,37.6106933937788,2721.3225560306
"Iris japonica",107.147604644899,30.0602274631469,6565.52774109018
"Iris kemaonensis",87.6124861275245,28.5011907160234,5606.82000250346
"Iris lactea",94.1031031205521,42.790020801669,4736.1207691654
"Iris laevigata",125.112643196478,47.7304273251762,5950.02261848268
"Iris longipetala",-119.657166648558,37.374147582182,8862.26309084826
"Iris missouriensis",-111.672035977967,42.0348203761368,8159.70715405614
"Iris paradoxa",45.0721531383705,37.6106933937788,2721.3225560306
"Iris reticulata",44.3593030900685,38.0658240907849,2651.9133828544
"Iris sanguinea",124.346585791591,47.6617887275349,5919.79981802304
"Iris sari",35.441648478726,39.0283978298971,2339.90609916532
"Iris schachtii",35.441648478726,39.0283978298971,2339.90609916532
"Iris songarica",71.2902827885153,39.3981756197441,3740.66712795176
"Iris spuria subsp. demetrii",40.4988006317659,40.0358797736949,2335.95689572574
"Iris spuria subsp. musulmanica",45.0721531383705,37.6106933937788,2721.3225560306
"Iris taochia",35.441648478726,39.0283978298971,2339.90609916532
"Iris tingitana",-1.82512598571423,30.1860978507836,3965.59993963816
"Iris tubergeniana",65.2098825387686,45.1337385176089,2931.32352047401
"Iris versicolor",-75.7930388082062,46.3325687895073,6400.56596538201
"Iris virginica",-86.4101103015292,38.7575167181542,7577.91676097092
"Isatis candolleana",35.441648478726,39.0283978298971,2339.90609916532
"Isatis djurdjurae",-1.82512598571423,30.1860978507836,3965.59993963816
"Isatis floribunda",35.441648478726,39.0283978298971,2339.90609916532
"Isatis glauca",41.9962941406455,35.8276033750891,2821.11622515984
"Isatis undulata",35.441648478726,39.0283978298971,2339.90609916532
"Ismelia carinata",-6.27937770867659,31.9475329847619,3989.98862149302
"Iva frutescens",-78.6824639296197,37.9341750469209,7307.93641540627
"Ixanthus viscosus",-15.6754686626662,28.3400533609037,4792.15433787276
"Ixeridium dentatum",121.648332769081,33.5657276597041,7039.95552869722
"Ixiolirion tataricum",57.4280251547356,35.2348906395343,3432.96962966384
"Jacaranda mimosifolia",-63.146981825016,-23.151090241968,12271.4988715584
"Jacobaea cannabifolia",114.23919842332,50.6726588396632,5180.48728081123
"Jacquemontia tamnifolia",-35.5098911531666,6.75277422235385,7901.68962478609
"Janochloa antidotalis",67.9794464839693,24.8077005578651,4931.93439358807
"Jasminum azoricum",-16.9468844916308,32.7675103174201,4444.04826794806
"Jasminum grandiflorum",54.8114517851062,16.2790577833084,5268.32513378022
"Jasminum nudiflorum",100.727037284579,32.6563827293936,5972.2554861588
"Jasminum officinale",73.1389318320467,32.3755903210688,4468.01897223593
"Jasminum polyanthum",100.592105313756,24.9539477163557,6660.23970939094
"Jasminum sambac",85.6496148918041,24.888885638627,5831.91162183451
"Juglans californica",-119.657166648558,37.374147582182,8862.26309084826
"Juglans cinerea",-80.9939852731046,40.6702084024449,7156.93994266002
"Juglans major",-102.767652720192,27.5464499295738,9361.9618757826
"Juglans nigra",-85.3436532348989,38.7964835714085,7527.8301568733
"Juglans regia",52.4152230123194,35.7891826641192,3168.65297985215
"Juncus balticus subsp. ater",-110.374547008373,44.0670870417079,7911.27085984494
"Juncus cyperoides",-71.1237164607198,-16.0049656993211,12051.8506007091
"Juncus dichotomus",-80.3022210437528,21.287517723543,8977.50761624213
"Juncus gregiflorus",68.9772880866062,-36.6005409141892,11298.2155968392
"Juncus lesueurii",-120.097445227627,40.6735468812484,8520.4333768583
"Juncus mertensianus",-90.4559464851246,45.5452424397741,7089.61069461587
"Juncus patens",-114.125267563052,35.2940304889288,8936.55571201299
"Juncus procerus",55.9429689337536,-34.4808923127482,10731.1199980924
"Juncus punctorius",30.8789265292238,5.8551439975381,5961.93906364632
"Juncus tenuis",-89.1478597203712,39.2770658575181,7643.95256124172
"Juncus textilis",-115.53702277376,32.9768083994527,9221.20503757489
"Juncus torreyi",-95.0521252027234,41.2062401673572,7690.55516461873
"Juncus xiphioides",-108.844769276032,30.8335375996389,9239.84785166038
"Juniperus cedrus",-16.3111765771485,30.5537818391619,4616.04111359769
"Juniperus chinensis",124.462024874999,38.8004397084739,6709.57076305733
"Juniperus horizontalis",-95.0893156183689,50.5425685655796,6775.26586048111
"Juniperus occidentalis",-118.393107359104,42.529516009938,8282.62437445375
"Juniperus polycarpos",45.9614708881319,38.5616453071791,2652.07687012676
"Juniperus procumbens",130.797168530529,34.1011817698195,7459.13958984951
"Juniperus pseudosabina",75.9365838166563,41.5625542808611,3812.77846537349
"Juniperus rigida",123.978779871123,40.1811344040673,6560.93925561161
"Juniperus scopulorum",-110.527844581496,41.8371893451634,8147.54508068183
"Juniperus semiglobosa",74.493047045075,36.850997666904,4136.39605836818
"Juniperus squamata",90.8731110255326,30.1444888598008,5640.12317535963
"Juniperus virginiana",-85.2703220299194,39.4670704934192,7460.34069066025
"Jurinea alata",44.1891891167694,42.7111547406361,2169.85350874056
"Jurinea aucheriana",44.8302533151529,35.8943592319219,2892.77438609471
"Jurinea cypria",34.330548902842,37.0361246919332,2542.80109358327
"Justicia adhatoda",86.4279477769154,24.0353972155563,5954.06621943449
"Justicia hyssopifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Kalanchoe blossfeldiana",46.6869424107267,-19.4688379104024,8919.07941331879
"Kalanchoe daigremontiana",46.6869424107267,-19.4688379104024,8919.07941331879
"Kalanchoe delagoensis",46.6869424107267,-19.4688379104024,8919.07941331879
"Kalanchoe globulifera",46.6869424107267,-19.4688379104024,8919.07941331879
"Kalanchoe laciniata",32.4644355852381,-0.470945966514313,6667.44362556517
"Kalanchoe pinnata",-56.0520795270418,-20.0829507097361,11593.1035115632
"Kalmia angustifolia",-74.1623620741255,42.6396156816014,6660.27535461103
"Kalmia latifolia",-79.3696195581188,38.268868976147,7308.53563396188
"Kerria japonica",118.855044330193,34.2014269921382,6834.15780004347
"Klasea cerinthifolia",40.2337663053129,34.3760998701217,2934.76821540136
"Klasea coriacea",45.0721531383705,37.6106933937788,2721.3225560306
"Klasea kurdica",36.9128105127592,37.0053081386959,2584.64488598099
"Klasea oligocephala",39.1944172040054,35.7095695954001,2768.73468591908
"Klasea quinquefolia",44.5097212159612,39.302756986279,2528.47509012417
"Klasea serratuloides",39.1320369637295,41.7036727968383,2124.81701327933
"Kleinia fulgens",28.7179682830408,-20.4110746830409,8863.04132803906
"Kleinia grandiflora",88.105809106737,18.8623101997647,6532.7876603697
"Kleinia neriifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Knautia involucrata",41.2733422374216,41.4835691037231,2204.58125031968
"Koeleria askoldensis",134.749386371439,45.2135946622082,6615.57406974262
"Koelreuteria paniculata",116.089772876531,37.2277372305153,6415.46948049962
"Kolkwitzia amabilis",110.637395244416,34.6736226435194,6346.65091339561
"Lablab purpureus",20.6425912294325,-3.57617747730811,7032.11185073221
"Lachnospermum umbellatum",22.5448099108385,-30.9647161334435,10045.724231888
"Lactuca fenzlii",35.441648478726,39.0283978298971,2339.90609916532
"Lactuca orientalis",56.4164657485775,34.1433385785324,3495.95847010602
"Lactuca palmensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Lactuca sativa",43.7576305864978,33.1180925088085,3155.3166642926
"Laelia × gouldiana",-103.103432420909,25.9522375984363,9537.90816080025
"Lagenaria siceraria",12.0554882750688,7.12760643679257,5975.95478751152
"Lagerstroemia indica",99.5153694943265,24.1261010746721,6675.52488073808
"Lamium multifidum",40.4988006317659,40.0358797736949,2335.95689572574
"Lamium orientale",36.735553255614,35.1114448413353,2788.13995726893
"Lampranthus multiradiatus",22.5448099108385,-30.9647161334435,10045.724231888
"Lamprocapnos spectabilis",126.994528140761,42.3359664045073,6516.31836674543
"Lantana camara",-78.5114609258038,13.6306739992249,9625.16821656763
"Lantana montevidensis",-55.7831855164549,-23.9140244513995,11939.3686511665
"Lapsanastrum humile",126.722131651151,34.9398571652581,7176.55704689442
"Larix gmelinii",125.981613326,49.9807428485078,5796.47124257915
"Larix kaempferi",138.214120033694,37.9061166876332,7454.27427897015
"Larix laricina",-85.9074937119704,48.6129041193723,6619.23931651775
"Larix lyallii",-116.850251860025,49.9227609839618,7463.33902677107
"Larix occidentalis",-117.464830517804,48.931125183354,7582.02913879212
"Larix potaninii",96.5260156126692,31.5586569017565,5832.41798489755
"Lasiospermum bipinnatum",26.4272646485254,-28.6154630957808,9773.07858936574
"Lasiospermum brachyglossum",27.4441202244571,1.93135225200127,6391.8310241789
"Latania lontaroides",55.5382569829774,-21.1217986039477,9283.02957432059
"Lathyrus magellanicus",-69.5288658713723,-23.8495283870203,12692.9950173496
"Lathyrus miniatus",44.3593030900685,38.0658240907849,2651.9133828544
"Laurus azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Laurus novocanariensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Lavandula canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Lavandula minutolii",-15.6754686626662,28.3400533609037,4792.15433787276
"Lavandula pinnata",-16.3111765771485,30.5537818391619,4616.04111359769
"Lawsonia inermis",37.9116912289036,13.0633250357987,5222.41667492595
"Leiotulus dasyanthus",45.0721531383705,37.6106933937788,2721.3225560306
"Leontopodium leontopodioides",109.01031774869,47.3753071368592,5178.77749506513
"Leontopodium palibinianum",118.897133358902,46.0926335384334,5789.35608662354
"Lepidium densiflorum",-92.4391196707382,42.5739599549968,7455.35951802118
"Lepidium didymum",-61.5922741045776,-28.9390719284943,12721.5096451805
"Lepidium vesicarium",45.0721531383705,37.6106933937788,2721.3225560306
"Lepidium virginicum",-87.0465215904584,33.5342409078937,8111.65656102574
"Leptospermum scoparium",101.267612199634,-39.6265167133996,12858.0998638567
"Leucaena leucocephala",-93.7671645719288,18.1536412734089,9934.61732048676
"Levisticum officinale",60.1424321191684,33.3385620097415,3738.0916780298
"Leycesteria formosa",88.0554751650156,28.2667264256716,5652.84433206179
"Leymus angustus",85.1849774535084,45.487094878882,4021.21915375827
"Leymus chinensis",108.888325674759,48.5896549632434,5075.47133304667
"Leymus condensatus",-111.392492656143,30.6352847991139,9343.29884036349
"Leymus mollis",-26.6110748706413,50.7788376655897,3515.74606512606
"Leymus secalinus",92.8743861359584,42.633793915116,4679.77459830945
"Ligularia fischeri",110.893725312337,39.2574430531381,5958.60986583557
"Ligularia macrophylla",74.0260130353609,40.196262613186,3821.43403312477
"Ligularia sichotensis",136.045924343323,50.2543115535085,6212.55546836779
"Ligustrum henryi",109.53258645713,31.4963720370468,6569.40121383637
"Ligustrum ibota",132.838731139787,38.2590094247754,7170.49638595196
"Ligustrum japonicum",125.568252204995,30.8720450441186,7493.68628659689
"Ligustrum lucidum",105.399861973241,30.3358648214332,6442.5948257393
"Ligustrum obtusifolium",123.224569476928,37.6852300619641,6747.46804553464
"Ligustrum ovalifolium",132.838731139787,38.2590094247754,7170.49638595196
"Ligustrum sinense",107.664842594444,26.5778825904404,6910.9013414761
"Lilium canadense",-76.7533464416457,40.8466198186007,6946.19383531812
"Lilium longiflorum",127.186333810019,24.8183242952717,8145.91271400602
"Lilium speciosum",124.554625155693,29.9875988662559,7522.73489564261
"Lilium × elegans",138.214120033694,37.9061166876332,7454.27427897015
"Limnanthes alba",-120.097445227627,40.6735468812484,8520.4333768583
"Limnanthes douglasii",-120.097445227627,40.6735468812484,8520.4333768583
"Limoniastrum guyonianum",14.9257698852421,29.0513629109529,3536.87173091419
"Limonium arboreum",-15.6754686626662,28.3400533609037,4792.15433787276
"Limonium brassicifolium subsp. macropterum",-15.6754686626662,28.3400533609037,4792.15433787276
"Limonium carnosum",49.8874054681928,36.9018411757196,2959.90106834177
"Limonium cymuliferum",-1.82512598571423,30.1860978507836,3965.59993963816
"Limonium macrophyllum",-15.6754686626662,28.3400533609037,4792.15433787276
"Limonium mouretii",-6.27937770867659,31.9475329847619,3989.98862149302
"Limonium pectinatum",-15.7690775688921,29.2415069396994,4711.54639398724
"Limonium pruinosum",27.6009789091519,30.6336588854401,3215.01334099038
"Limonium sinuatum subsp. beaumierianum",-6.77125001754286,26.356311265549,4560.36202338766
"Limonium tuberculatum",-13.0367389204697,24.4643675738442,5035.69705404641
"Linaria corifolia",35.441648478726,39.0283978298971,2339.90609916532
"Linaria maroccana",-6.27937770867659,31.9475329847619,3989.98862149302
"Linaria multicaulis subsp. heterophylla",1.96988692737399,31.5111674312083,3678.46939235101
"Lindelofia longiflora",76.4711545413078,30.3799937029876,4827.82799159397
"Linum africanum",22.5448099108385,-30.9647161334435,10045.724231888
"Linum album",54.2188581515797,32.7603206339466,3543.38329882583
"Linum grandiflorum",6.09451924539928,31.2929846544315,3548.76710394475
"Linum mucronatum",42.2898502149542,35.376018230709,2876.70104425626
"Linum usitatissimum",43.3634146661891,37.5518898169032,2675.97831985656
"Lippia dulcis",-85.2053649897651,15.5594826033169,9781.57214252074
"Liquidambar orientalis",31.113132309451,38.4183286646621,2360.14079851196
"Liquidambar styraciflua",-88.2956309677517,29.5862585805428,8553.42175986445
"Liriodendron tulipifera",-81.6770681930788,38.4681829475293,7395.73191485557
"Lisaea heterocarpa",49.0000292961551,35.7203609943665,3047.42676581503
"Litchi chinensis",109.566055662896,12.4081275563788,8338.7100056652
"Livistona australis",145.308475071341,-30.6254118549041,14402.0904640706
"Livistona chinensis",122.024123044268,26.9902588787082,7666.55815140935
"Loasa tricolor",-69.0625637307094,-33.3536407992535,13531.4401177378
"Lobelia cardinalis",-87.9226709285194,33.8737642231762,8117.42980929597
"Lobelia erinus",25.6738750060526,-10.9479936918645,7819.07594517692
"Lobelia siphilitica",-86.2978057727193,40.2066904499103,7433.72307388939
"Lobularia canariensis",-15.0073674300167,26.2257766927102,4960.84462815726
"Lolium canariense",-18.9091140900533,25.7001531198228,5207.85880286554
"Lolium persicum",60.6398633925598,34.2869884663431,3669.27835714267
"Lolium remotum",74.6235944934029,28.2833461642224,4926.71419572714
"Lolium × boucheanum",92.9189593303824,27.8022344747046,5967.18252233759
"Lomelosia caucasica",44.5097212159612,39.302756986279,2528.47509012417
"Lomelosia palaestina",41.0173457756038,30.2350940198186,3398.64089467419
"Lonicera angustifolia",84.7068656031001,29.3185623906474,5371.40622535949
"Lonicera caucasica",59.861697818327,34.5706068862531,3606.32210326865
"Lonicera caucasica subsp. orientalis",36.9128105127592,37.0053081386959,2584.64488598099
"Lonicera chrysantha",120.728785210134,42.5321681854815,6188.78284776817
